"SD","evenness","nestedness","generality","connectance"
3.1,0.633409216673469,0.505211186590402,11.1337773851645,0.026425
3.1,0.507042075648672,0.348000350517394,13.7939877915667,0.0163
3.1,0.677760553129441,1.09966133731577,14.9972522337154,0.03195
3.1,0.588598202148892,0.349579349519988,15.1434691700361,0.02065
3.1,0.47064737084029,0.175354807185474,3.9384384349754,0.014325
3.1,0.571061704032069,0.36087760180519,5.36733231683085,0.0197
3.1,0.604743032319905,0.723047216940298,5.00508979353566,0.027625
3.1,0.588712401426061,0.449405605859073,8.2333630049575,0.022025
3.1,0.702795692704415,0.660438121913802,19.0546873672187,0.03695
3.1,0.538432647163038,0.342824798421003,8.3335760114826,0.017975
3.1,0.570908863951852,0.49853621510312,3.18353814117226,0.020625
3.1,0.638838444648891,15.8273589622609,18.5983984595337,0.0302
3.2,0.576581479354701,0.249127803984618,13.1706042948316,0.0129
3.2,0.623058928046441,0.703524522389698,10.6486583774767,0.024425
3.2,0.660050414681862,0.877850957033673,24.2769161897317,0.0285
3.2,0.612523707204209,0.62126894895923,9.32621980905414,0.027225
3.2,0.520380479594031,25.6123820225761,5.66978234732977,0.013325
3.2,0.686981463003232,0.572518778471696,12.095712869251,0.0305
3.2,0.527779327416499,0.383109771744298,3.45910789480204,0.016075
3.2,0.50481894409429,0.401612290597088,3.05834014060363,0.015175
3.2,0.548150887718147,0.293783197881553,4.04100915302833,0.01525
3.2,0.565297673510421,16.5787931929681,8.06952497214084,0.022625
3.2,0.501476431779125,0.358017911482144,18.159556004933,0.0092
3.2,0.607278028359821,16.7329053003886,10.9832265345236,0.025825
3.2,0.579484718278313,0.43768984359249,6.04588127291133,0.02375
3.2,0.578658102348,0.419941565221255,19.3069873217291,0.019825
3.2,0.595706916062125,0.642892279906695,8.09796933942335,0.024825
3.2,0.565683730989317,0.341843871568346,12.2447670947576,0.0214
3.2,0.59310778005569,17.0520922743932,9.93225046309441,0.02655
3.2,0.373474649002308,0.104882757598103,2.13517374264624,0.008775
3.2,0.701998108928532,0.999123914926216,22.8610098556519,0.034325
3.2,0.518716747470215,18.9691774002297,8.12322089001183,0.01425
3.3,0.716398176541057,15.354258945666,14.3874513101113,0.035975
3.3,0.542940452147231,0.448569452565549,3.80667212633324,0.020275
3.3,0.663606571564459,1.02801967269794,13.6358441884336,0.026925
3.3,0.548790276761569,0.314288397327406,8.76195649849055,0.0175
3.3,0.632704942875282,0.569105385131628,5.12163730037975,0.025275
3.3,0.388790581286911,0.128685694270987,3.63531105811737,0.007875
3.3,0.413695412604999,0.147038091816585,4.26441427788082,0.0101
3.3,0.314018817550047,0.0870619103396796,3.58611176391315,0.005225
3.3,0.631770033092673,0.590546264758294,7.06747678635529,0.02575
3.3,0.547754616004423,0.655948980890812,8.80023851495056,0.017925
3.3,0.607998361327276,0.639796513859915,6.65534301799761,0.0239
3.3,0.632641093196891,0.498620725101103,25.6956666356771,0.022175
3.3,0.626041792811364,0.495115304192125,7.52493669412816,0.0239
3.3,0.586825466927702,0.598486637497482,10.978205436903,0.025225
3.3,0.635957776561216,0.65679301987067,6.07028982298575,0.0252
3.3,0.62935127421583,0.520199821214992,8.65046501459831,0.022525
3.3,0.554515945383145,0.509770455266473,5.83859214611003,0.01695
3.3,0.649966877449481,0.964650185595397,6.97673823565331,0.03125
3.3,0.632791665358732,0.473390501803078,15.5553545061218,0.026225
3.3,0.489828100415974,0.221206577529187,10.3721327981319,0.01265
3.4,0.642189624992451,0.77634290783126,14.0963608652504,0.028825
3.4,0.723917741811751,13.46604369842,17.9160873356351,0.039375
3.4,0.698889655842812,0.606561420990545,23.6274592306485,0.03035
3.4,0.561981131246273,0.269668449052529,3.40116093514802,0.013
3.4,0.565530806750518,0.454806774602179,11.9081794258398,0.018425
3.4,0.484491251933961,19.2668917980642,3.38098567811517,0.016975
3.4,0.471047537490248,0.157764771395085,2.32397301585396,0.010525
3.4,0.609990805612943,0.841993214561086,29.3649654268069,0.019725
3.4,0.595349780722309,0.570220009830931,16.5523287727804,0.022075
3.4,0.685093859179021,0.796493927987582,17.6109530316648,0.027825
3.4,0.460507979337448,0.404508036960249,5.02522269195727,0.01415
3.4,0.520052129064348,0.47487546623661,2.97921223750483,0.01705
3.4,0.544947132209959,0.31546872516845,6.09928895777306,0.01845
3.4,0.488638128009393,0.220744398906837,8.02669405554367,0.0119
3.4,0.53998273670121,0.391736733547967,7.92754502079963,0.019325
3.4,0.477400715564385,0.365739316207547,1.69932466719851,0.011325
3.4,0.655738574096328,0.800767192912194,16.8325202926336,0.03065
3.4,0.545261794345834,0.61701832720101,14.778178788038,0.0142
3.4,0.419727265246964,26.4346268581252,1.77765146396026,0.010525
3.4,0.53640970137273,0.279362992516547,5.77681266954851,0.014075
3.5,0.426514538577477,0.131484149853639,4.58970799600961,0.00895
3.5,0.348099213781639,0.0934315025272965,5.86648875089634,0.003475
3.5,0.46491846938372,0.18885573173949,10.3842855886022,0.0104
3.5,0.713382848452228,1.25485511509978,11.9315034301903,0.03285
3.5,0.555856642258181,0.487958335232856,13.2303431012624,0.020225
3.5,0.457524926221923,0.257891983623072,1.78695801286146,0.009475
3.5,0.527419754365716,0.222258484856786,2.6991449956501,0.0108
3.5,0.397349795323503,0.126855830720924,3.95026680694831,0.00915
3.5,0.475861413923048,0.251466658230165,3.49723437309803,0.0095
3.5,0.74642160717929,1.4616235505834,23.5075323578188,0.04265
3.5,0.526787632562518,0.32391252930503,3.40348752452357,0.0135
3.5,0.400967546392278,0.106847660267088,3.6548117758243,0.00675
3.5,0.646579223460632,19.3678970819002,18.8792192106733,0.023975
3.5,0.275480825972617,0.0543222325723673,1.41070843006967,0.002725
3.5,0.719748634790331,0.980951867051681,16.4149245772664,0.03185
3.5,0.470813489077583,0.33139929403823,8.72597687457265,0.012375
3.5,0.720489784679821,17.290238792119,16.5707770228001,0.031175
3.5,0.558218370394568,0.370501442053509,5.04361462997607,0.01935
3.5,0.37103644342491,0.0615544746755454,3.75722408317828,0.006375
3.5,0.442627078941753,0.178399408951367,2.02206339377101,0.0121
3.6,0.42858931903351,0.0882719562875502,5.5048884457886,0.007825
3.6,0.639141631131848,0.58780983349254,12.4219298802554,0.025525
3.6,0.50515547103848,25.1687541744673,6.31378180487947,0.01165
3.6,0.505639141493987,0.434521629374472,4.18408649187758,0.0159
3.6,0.696988585811666,18.4247350037091,14.1504728781161,0.03345
3.6,0.541796734639015,0.286185293354783,9.64556405675405,0.01425
3.6,0.486877760238621,0.329003689933956,3.63658874420066,0.009775
3.6,0.470372373361295,0.238237704539693,6.70199096107964,0.010475
3.6,0.559590729813197,0.573647910249453,6.59665049565155,0.01845
3.6,0.421353950605286,0.175615491364633,6.3096731584405,0.007475
3.6,0.367551675604282,0.0793657848120997,2.51941547018987,0.004
3.6,0.413041135744372,0.169496425846562,2.73507167146545,0.009375
3.6,0.506495309551498,0.288544197325575,10.1296773900516,0.014025
3.6,0.525691245246596,16.0664211183274,13.2781234564013,0.014525
3.6,0.454773334494108,0.159494173990983,3.23180468666384,0.008075
3.6,0.501391681429291,0.194873959578364,14.1016918471846,0.010375
3.6,0.565772657629827,0.542952868617195,10.9130041429623,0.017725
3.6,0.463960855865746,0.544549339530172,2.67717434118933,0.014575
3.6,0.549992898387023,0.457359610664847,7.15082235480642,0.015075
3.6,0.479730654774951,0.473851149047068,2.6034439375779,0.00985
3.7,0.514558366201082,0.204922260799394,2.55172254752785,0.00855
3.7,0.47002833694739,0.36615293791874,10.219885520314,0.01095
3.7,0.586424299553666,0.47317067060543,10.6499175564586,0.0149
3.7,0.474110869416281,0.169213067883207,1.32290532804793,0.005625
3.7,0.641757476960439,0.976493364229586,6.30881860665989,0.02485
3.7,0.542556043470257,0.774252147884788,2.98583008565961,0.016225
3.7,0.515601495226494,0.575103378468581,3.72543044791801,0.016025
3.7,0.576285926441173,0.69501305828665,8.05153424390276,0.0205
3.7,0.557489507501775,0.511153294952353,9.63833005702295,0.016375
3.7,0.591968949439676,0.390219211586147,15.2141885475832,0.016175
3.7,0.521586069401604,0.172109812958479,6.05897687880123,0.01095
3.7,0.508250906756532,0.488065825942698,8.4261908683016,0.00965
3.7,0.428560152958693,0.272437473680752,1.03901076704792,0.00335
3.7,0.477823622821391,0.356468811138636,10.6187997112585,0.010475
3.7,0.546471676839894,0.351590915144812,5.78002205453783,0.017225
3.7,0.370099927101898,0.270506398926966,2.08350428807895,0.0071
3.7,0.486752949378073,0.148879081403223,2.69955519009972,0.008575
3.7,0.480575272497731,0.174402906349906,1.29973020286588,0.006875
3.7,0.676747490910976,1.17108402549427,10.4856797249102,0.029975
3.7,0.57546584500829,0.835765986896536,13.2462100383775,0.021725
3.8,0.545102772157801,0.598621272911994,4.17352175993739,0.01755
3.8,0.585493866519297,0.515669101436936,6.90610435147228,0.017375
3.8,0.522693616552448,0.282907520746633,8.09794324420737,0.01085
3.8,0.55500225540308,0.518250433874006,9.1684178840648,0.01755
3.8,0.512616551141044,0.353532680537843,10.6320636153112,0.0094
3.8,0.61441870688846,24.0685577865559,10.1827500636144,0.016425
3.8,0.520106902161398,0.354830225550698,4.6098235763112,0.0097
3.8,0.373374953097405,0.203729393595078,1.33097655048375,0.0035
3.8,0.51544075518942,0.444338407015552,4.80448715554965,0.01155
3.8,0.541228766702665,0.282742806212072,5.10510735737542,0.011525
3.8,0.680458689888505,0.796832183841843,8.59499492847584,0.027075
3.8,0.393580878513139,0.0889890379081452,1.25938515406502,0.0047
3.8,0.42637108740453,0.160679023585694,3.14777184955365,0.010175
3.8,0.600178766380937,0.625822390667063,5.70265610918034,0.018425
3.8,0.453819606489405,0.169651369565612,2.4169446069293,0.00595
3.8,0.431292626556878,0.223938277067875,2.14169873289438,0.00625
3.8,0.597271834691624,0.600561916902741,12.1310247343388,0.014075
3.8,0.377748870195908,0.243175945079715,1.42167611046037,0.007
3.8,0.699679954311881,1.56915300379755,14.4022532773173,0.031925
3.8,0.474422613309387,0.184030692884049,8.57238199844597,0.0094
3.9,0.534501248835551,0.203938262685944,11.7296082052302,0.0122
3.9,0.422769943603714,0.220123171707025,2.72352205028912,0.0086
3.9,0.418077493069431,0.164443238648188,8.7893740515404,0.00375
3.9,0.429900935547511,0.120924205891977,1.53835702140796,0.0077
3.9,0.476757062171089,0.29517829935442,5.60739417584023,0.008
3.9,0.542941707716614,0.443161395511656,3.41049389867446,0.012825
3.9,0.446250443064169,0.240671595939618,9.41232236258092,0.007625
3.9,0.586529388391633,0.60241383260702,8.64836413974113,0.0184
3.9,0.437411184362033,0.183368331346097,4.25204070422718,0.00965
3.9,0.458995372381296,0.329945691124313,4.70282270057546,0.006925
3.9,0.501675041641935,0.188654987892975,4.84440920151102,0.009675
3.9,0.586237325521194,0.701937487985588,9.82726108711891,0.022
3.9,0.4550829154498,0.401473719753331,5.07060585487094,0.007275
3.9,0.541027296859186,31.9301932153223,2.73354209311042,0.013525
3.9,0.562146654416371,0.419706632767736,11.3455545208198,0.015025
3.9,0.622857001660956,0.864888094585875,14.5430401449133,0.020775
3.9,0.547147802092446,0.77253380018404,5.2746906368178,0.018775
3.9,0.514949314334992,0.271965792699612,5.58408683739962,0.010325
3.9,0.470491788661144,0.454842921964105,1.50609153954288,0.0091
3.9,0.60927780657009,0.633116331017332,12.7739485535568,0.013575
4,0.630505384189624,0.624538724251646,5.94533653489723,0.01525
4,0.548010123176304,0.435101688627639,3.31965802940135,0.011075
4,0.558140000401662,0.392316092163332,4.85492601730056,0.014525
4,0.583166354664284,23.2940549999636,6.55900029590635,0.017225
4,0.496172435470355,0.437546755554525,2.54786758804412,0.010175
4,0.434129154045613,0.250865011318183,1.87362090788266,0.00675
4,0.517703055229261,11.9520265999779,7.74270211232028,0.011975
4,0.475047357731296,0.248307580872614,4.62362490400941,0.0091
4,0.496190069763809,0.462172257809149,23.0634694440844,0.00865
4,0.459602718187377,0.301008979918596,1.60814154732169,0.009475
4,0.574726939062403,0.510531391892852,10.4361396137527,0.018
4,0.54544574171993,0.326614323669331,8.59462865205025,0.014275
4,0.497237902935347,0.560275044853482,5.43973990191737,0.011375
4,0.546669888969355,0.639979902141425,3.38009124041065,0.014475
4,0.538125549338771,30.5444620063844,3.76074215409873,0.010425
4,0.406730289482654,0.161826100416231,2.69152973000392,0.005475
4,0.448720886249243,0.254495823890125,3.95625582218892,0.006825
4,0.428461860374019,0.354481691447145,1.41087701413617,0.005175
4,0.6025191063823,0.783772716469166,11.0741439680508,0.017625
4,0.568484973968542,0.564352347404246,6.52728706723579,0.017275
4.1,0.422741850735728,0.174398806053653,2.75460722807259,0.005775
4.1,0.570800654322475,0.589209257213323,15.6310165340549,0.012275
4.1,0.634457529124258,0.847915180680435,13.3686452568384,0.024925
4.1,0.393450494626117,0.280870820629848,1.60857578252392,0.004675
4.1,0.595977233839943,0.622954147646332,8.41706905512526,0.01555
4.1,0.469196094285118,0.279217323604037,14.8182660987031,0.0047
4.1,0.33911434925283,0.141827833087758,3.31600865087056,0.001475
4.1,0.564498298511951,12.4952675701147,6.47002205554296,0.014825
4.1,0.34959326102758,0.105596562990233,1.72538591523212,0.004675
4.1,0.421334598609855,0.116771667173455,4.27933146920182,0.00595
4.1,0.476287281192402,0.258246550404218,3.80772017469277,0.0092
4.1,0.422724252003602,0.174518464507005,6.70596467574263,0.006525
4.1,0.584688927081131,0.543519777838769,18.2817381840823,0.018625
4.1,0.501944349331462,0.581338668715731,4.81533097000217,0.01165
4.1,0.446573580567138,0.223450557539008,4.23649158389061,0.00805
4.1,0.619868315619146,0.723111227156842,3.64910304494022,0.012625
4.1,0.423462423188185,0.180318416622662,6.54948821718127,0.00925
4.1,0.44005404372964,0.274579677840986,6.08030408972592,0.011075
4.1,0.558342676134216,0.361778552632668,9.06585687652596,0.01155
4.1,0.403900684728103,0.189430616310433,3.24886546470749,0.006925
4.2,0.491068660481013,0.296258915042511,3.39580167318996,0.010225
4.2,0.536213056301535,0.489161842288611,7.66442336011829,0.0093
4.2,0.591168582860109,0.656347399233623,10.8110109254659,0.012425
4.2,0.432190933696033,0.230616103351053,4.31865525018841,0.0067
4.2,0.34001263373035,0.0999913348220177,1.07449471432432,0.0029
4.2,0.563972067707382,0.734748708852274,8.1835196713861,0.012425
4.2,0.576401599456592,0.668142522707714,5.24785886045808,0.0177
4.2,0.477961469155771,0.297275319599894,1.28235474709701,0.005075
4.2,0.537153365353259,0.479761905340972,11.836635206448,0.0143
4.2,0.539849857211164,0.301657239423832,6.85282141794812,0.0127
4.2,0.551434733944545,0.570342291877925,8.31825092739505,0.010225
4.2,0.528202168774897,0.444665715529009,5.81311883686203,0.0119
4.2,0.420427130543052,0.246724030219987,4.65869067278433,0.007225
4.2,0.378739212058368,0.108539124689491,4.4857990976237,0.0056
4.2,0.381833628709476,0.22965017654914,1.49866908050966,0.0053
4.2,0.566949492608363,0.472151513694373,8.416792834598,0.012225
4.2,0.543873179530862,0.636429815670368,10.8741897869117,0.0094
4.2,0.391677011963924,0.0649025745276188,4.02752311674123,0.006625
4.2,0.475182560002421,0.493416649485327,8.45766367787951,0.011425
4.2,0.531348474108128,0.435613012566397,3.57580041305155,0.010925
4.3,0.412102195188059,0.194474915953159,1.21438421865075,0.003575
4.3,0.433121549645762,0.342611569020894,4.07116886516967,0.005175
4.3,0.417608827495738,0.242638951574441,5.69513428058886,0.0047
4.3,0.486785654565824,0.405116028465302,6.01547012555852,0.008675
4.3,0.345161048031512,0.115283757271503,2.98538503484425,0.003025
4.3,0.288935849734798,0.193606860987175,2.45388033581939,0.001625
4.3,0.461634372625567,0.376745221156049,2.1903826750848,0.0061
4.3,0.528926018716624,0.385021752242023,6.64119111083281,0.0092
4.3,0.508269247628169,0.514855554381509,6.35023407052881,0.010625
4.3,0.445533141522063,0.175626918321517,5.26107279742496,0.00555
4.3,0.575686709507601,0.813676706635392,7.11886064861306,0.01075
4.3,0.586228211991466,0.572483036110165,6.64703508746539,0.0132
4.3,0.391708534418878,0.193689474643656,3.68543172258017,0.00595
4.3,0.315288328367983,0.0712987179585022,2.59811107277989,0.00295
4.3,0.564762755889268,0.583775027093839,5.29838497423797,0.01275
4.3,0.403668216395749,0.19888691564568,2.63507629112544,0.005275
4.3,0.385063914665169,0.130975321818638,3.77880664954592,0.004725
4.3,0.512065507544681,0.484435584416832,3.74583909772979,0.007075
4.3,0.540744417360898,0.478440764340844,6.67232187262343,0.0165
4.3,0.52399265135708,0.627792694511954,12.3569677949143,0.013225
4.4,0.531987160471742,0.873719752828159,2.53848954753037,0.007
4.4,0.557380834278541,0.562253362611205,5.1921384779252,0.013125
4.4,0.342653994113348,0.0966768850547673,1.61911278434218,0.003375
4.4,0.50635954354958,0.319311119149768,5.95422021790561,0.0054
4.4,0.568314910570714,1.19625307203238,4.6062148690409,0.010625
4.4,0.38934416935038,0.126121873905032,3.142011570513,0.005225
4.4,0.393656378274924,0.150817216538371,3.76590273059085,0.00285
4.4,0.488502784985522,0.448467119005788,2.16565606041151,0.00955
4.4,0.299075257750234,0.0738824166239255,1.95326530527204,0.0028
4.4,0.324346610333169,0.0770868849472258,2.00661510683542,0.004875
4.4,0.458520858664031,0.28241875155356,2.54592038371263,0.0075
4.4,0.421649855347342,0.192673349131707,2.64843799486266,0.00625
4.4,0.398337049880178,0.150076664599876,4.47464919915863,0.004425
4.4,0.3971578180874,0.128063225221215,1.53381783746971,0.003475
4.4,0.495425900466453,0.513352359511793,3.45678687713956,0.00615
4.4,0.42709553901959,27.719173361973,5.06338587190195,0.0046
4.4,0.509213312901739,0.393108473588308,3.62201807976353,0.01225
4.4,0.567706032115104,32.068710117181,5.53053380605259,0.01065
4.4,0.373629252023651,0.141271305980847,2.57285586339609,0.0055
4.4,0.442682634178237,0.381731170317495,1.08722104508333,0.002975
4.5,0.371948563606102,0.269794135504757,4.58441066215016,0.002975
4.5,0.55707625178353,0.795434514106412,10.5462910859482,0.0116
4.5,0.504173784001499,21.7192517766492,9.94808010696374,0.006025
4.5,0.651582892886526,1.21678136525575,8.71763876264914,0.016175
4.5,0.355210095054909,0.0817544673570594,1.11723511735699,0.00295
4.5,0.656754786359147,0.943032386663864,12.8731862538865,0.019175
4.5,0.354215878767163,0.189798059628963,3.506980729798,0.004375
4.5,0.486435377834486,0.681915526788825,2.05028124355464,0.0077
4.5,0.504533550007187,0.195578584073829,4.90864987470112,0.006925
4.5,0.413844359632293,0.151175451009692,3.78163902000616,0.005125
4.5,0.465796636569313,0.21267879562672,4.07536042094512,0.006925
4.5,0.381344382322077,0.252328298090121,1.89604378837468,0.0038
4.5,0.527883789495293,0.328454385244277,11.5189196353848,0.011025
4.5,0.501235789381282,0.323607272633562,4.50112631598158,0.0055
4.5,0.427699889568127,0.304968375732733,3.23281194721071,0.0064
4.5,0.40646049420748,0.30321173971901,1.0147055029198,0.001725
4.5,0.42812778722354,0.389490286593727,4.55297302424236,0.005775
4.5,0.55521448526678,0.584113829729627,7.22970417426748,0.0115
4.5,0.531334385933292,0.624985240152933,2.34540795411899,0.0092
4.5,0.449492467524445,0.704182672434116,2.9638663323869,0.0018
4.6,0.394795400444819,0.42504142063307,1.80898465534725,0.00295
4.6,0.420278007502904,0.430219655803118,3.01340165362059,0.003775
4.6,0.497889834306883,0.482172371657114,14.9637864727534,0.0071
4.6,0.550980945836038,0.717656871898243,5.11234989997308,0.013675
4.6,0.486911369698085,0.398676493087849,3.9104150584024,0.0057
4.6,0.516629575121771,0.60323093089047,5.35763453013606,0.005775
4.6,0.617710063189493,0.720630145430276,7.11713987436813,0.01385
4.6,0.5129564933535,0.602501507074639,6.97305649404531,0.0071
4.6,0.222102197443159,0.781671514538136,1.18889849958003,0.000825
4.6,0.479050341621402,0.412262996689738,3.6459710028594,0.00705
4.6,0.491334608840121,0.347742009642533,2.34602332060956,0.007175
4.6,0.485735914857349,0.449214510791851,6.95968605279904,0.011625
4.6,0.318778352255856,0.0547821656848351,1.40401776777667,0.002125
4.6,0.389548700916564,0.14485637804708,1.30072032975475,0.0037
4.6,0.581067707728635,0.498149181758194,4.07902219885982,0.0117
4.6,0.435828888729807,0.0854896712181717,1.76487085994394,0.0063
4.6,0.397941639831148,0.166206523325051,3.44192869441436,0.005175
4.6,0.526172009118369,0.464807142840911,3.49657031178478,0.008275
4.6,0.656275777129603,1.12808019611324,10.3278591956906,0.01735
4.6,0.533928993958459,0.315825816025676,6.51257405593274,0.008825
4.7,0.410960042183948,0.577522613168813,4.33792204109641,0.00355
4.7,0.609471788121647,0.983906353984772,8.89769927916151,0.013075
4.7,0.407005667427136,0.460909495192957,1.56440067990549,0.0038
4.7,0.445938581298222,25.4870839253793,3.14576081471893,0.0074
4.7,0.548423065280087,0.608077988356411,4.26819517600652,0.00865
4.7,0.500624380408769,0.298314850575838,2.08287544733511,0.00485
4.7,0.42170392743926,0.636600480425329,1.28391492171374,0.0032
4.7,0.543884936529718,0.531181304202309,3.66142026950287,0.00665
4.7,0.591726932617056,1.07359272015363,8.73542744687158,0.01295
4.7,0.595578055989873,0.818469375656608,9.93861358015281,0.011075
4.7,0.495835935700454,0.440523541408149,3.59191237877453,0.005525
4.7,0.484381930839926,0.269764456796255,5.13168817876047,0.006625
4.7,0.444388323832036,0.175866560353138,6.11185181891407,0.005975
4.7,0.551778463916633,0.434311433229686,11.9290559309508,0.010425
4.7,0.59196826024813,1.32902518569367,5.84896490555984,0.014525
4.7,0.383192560047714,0.252564960404984,1.32026664156899,0.0021
4.7,0.48748957134243,0.470746725742563,7.20031591004529,0.00645
4.7,0.557424995760874,0.539155971489967,10.1414978161728,0.012325
4.7,0.278375698372832,0.0737595908977831,1.99123048913705,0.0038
4.7,0.347373713151976,0.302597434911131,1.341843941005,0.003425
4.8,0.425343944484808,0.267769006132071,5.94720199950905,0.00305
4.8,0.474332766105692,0.148031006283528,2.19633553582232,0.007825
4.8,0.406765279734431,0.127860306475503,1.03122749417874,0.001175
4.8,0.511355041874674,0.666275275721038,5.82949793717308,0.011475
4.8,0.466867208418697,1.21330600863035,12.0032611857405,0.002675
4.8,0.393375690872651,0.150447002373515,3.12088282169382,0.0034
4.8,0.513741800665332,0.630563538708742,10.6372514334909,0.007825
4.8,0.36429250229666,0.208472836657272,5.61263338856284,0.0028
4.8,0.532098376008345,0.515754386553779,3.86220421869578,0.00665
4.8,0.426993023067056,0.260547102801166,1.21344312801921,0.00265
4.8,0.550582169161187,30.0460348802509,5.62297349570635,0.010625
4.8,0.412300309749743,0.213101312019158,2.2246248325401,0.001825
4.8,0.506592091235484,0.227749961036003,6.18032233878874,0.00875
4.8,0.551566806560007,0.404350523493868,5.80002428467695,0.008525
4.8,0.451042642333534,0.693007326819979,2.05852633197292,0.00605
4.8,0.441767884041685,0.368721687016517,3.5730311029006,0.0048
4.8,0.423648941346548,0.525245666520969,1.97415867644614,0.008925
4.8,0.511488399603582,0.285082895812868,5.26089206340282,0.0086
4.8,0.525753100717865,0.731534323298561,8.90058613579475,0.009375
4.8,0.42716194710318,0.297353656881798,1.1618949976215,0.002275
4.9,0.399321375566369,0.190593678926899,1.14794145678269,0.003225
4.9,0.40412102645867,0.148280830130239,1.03885514588068,0.002725
4.9,0.432181292729538,0.262467658630416,7.92657565953104,0.0042
4.9,0.503998581850849,0.622538120822897,5.61033965343927,0.01055
4.9,0.38133445619611,0.287303430083938,1.65560943203778,0.001125
4.9,0.397425025873246,0.285838811088393,1.95922965531777,0.004525
4.9,0.5962628516503,0.698209914514133,14.7269431114854,0.0147
4.9,0.441897295010959,0.131998349773105,6.11032874125217,0.006175
4.9,0.547896606271386,0.656844046642389,6.93139440483594,0.01085
4.9,0.422855079892208,0.310095286450232,2.11544973771767,0.003175
4.9,0.382695040820704,0.18166643796063,3.40316692639551,0.00275
4.9,0.473246862597246,0.544942317377205,3.93328857556898,0.00635
4.9,0.42579600068468,0.0540368770029804,7.18996113987679,0.0016
4.9,0.426016360707227,0.32794014490195,3.68974063923709,0.00445
4.9,0.495930628160224,0.374378200903859,8.10898114922354,0.007975
4.9,0.362533084574156,0.20934856952598,1.21713366805686,0.003475
4.9,0.597263135292644,34.3602327429526,6.26234617706061,0.010725
4.9,0.409818282110741,0.117888270573355,4.74282638397563,0.0038
4.9,0.362515697676258,0.144205151972453,2.69866046724694,0.003525
4.9,0.484629814776698,0.421562590978552,6.1452582818251,0.004675
5,0.43351185629304,0.258162896884593,5.10421490584059,0.0049
5,0.288667274948902,0.0586141520132713,2.23599579647072,0.00145
5,0.358707733748733,0.263624527011436,3.67664973573331,0.004225
5,0.437329310546067,0.547080613702353,1.80571494590298,0.004875
5,0.569587659431536,1.10428298552041,3.01735511364988,0.0095
5,0.612146599197789,0.607499767211001,5.25682594382846,0.013375
5,0.399862057069965,0.349509822476632,3.55713827195357,0.0054
5,0.472137219870099,0.686798199079828,4.04210641805012,0.005875
5,0.47930219514072,0.276422182663919,1.30483940650765,0.004825
5,0.328093770205565,0.483584394335663,1.01529560259225,0.00085
5,0.381169253783505,0.339412843462392,5.65840996682799,0.0025
5,0.420623861095284,0.157117593658703,5.51208780080286,0.004075
5,0.557415130832184,0.676016526270685,9.46966398890557,0.01085
5,0.467472835888858,0.295134788052958,3.49021295966819,0.00435
5,0.358390352994774,0.421638820278929,3.78901595492099,0.0015
5,0.600334933211182,1.07843833321347,9.05090044557186,0.00905
5,0.537867297323195,0.477767893549512,2.48617072105251,0.0067
5,0.524172032420031,0.624378585302241,4.02767714963679,0.0065
5,0.496195265329312,0.274625618774504,5.68398192914467,0.008525
5,0.372210603226173,0.164703901080228,2.23607340118846,0.00345
5.1,0.34572642778389,0.0703170326003908,1.81605911724786,0.0035
5.1,0.440318620880257,0.256927843640845,3.46961260458598,0.0046
5.1,0.608073870593728,0.957795015161511,6.93653554535114,0.01195
5.1,0.521486346281567,0.440196595328624,2.6551081121918,0.005425
5.1,0.44312263730881,1.11476877732958,1.12918491123557,0.00315
5.1,0.554679509393991,0.880969479267284,4.98082242996384,0.009375
5.1,0.493317258691901,0.35344946449487,2.85585658132412,0.00425
5.1,0.425103190946473,0.280379808208428,5.10080968388238,0.00615
5.1,0.589200701505262,0.976463345906051,12.7436157472132,0.0087
5.1,0.4193642319888,0.184745766174819,1.77937917388951,0.003075
5.1,0.561029546101411,0.682343375505314,3.60124848698903,0.00735
5.1,0.450011246494983,0.364078863114784,4.08300342727059,0.003575
5.1,0.376786332763188,0.241003543243742,2.48098640933359,0.002425
5.1,0.35079056909244,0.168424007091398,1.46711018289273,0.00265
5.1,0.452310099894328,0.645203972966786,7.06306298635895,0.003225
5.1,0.563845293504377,0.739902216852453,7.11527144933229,0.01015
5.1,0.292768014912707,0.201761610244065,1.98701474209822,0.002175
5.1,0.502881455972635,0.505888081610743,3.38677138483455,0.00785
5.1,0.632941327982048,1.17313173292497,5.26884614252295,0.00955
5.1,0.42953958226804,0.620799462616189,6.29780254789513,0.004125
5.2,0.470533346853396,0.593361974495604,13.5462637566267,0.003775
5.2,0.442329215761916,0.870474502499057,3.79936210537959,0.0033
5.2,0.282860870335127,0.0998017061433992,1.05982586600053,0.001075
5.2,0.336533056107262,0.268650365502605,1.03308380052255,0.00185
5.2,0.339032395664165,38.2199420582011,3.8435615701356,0.0027
5.2,0.347469452187286,0.273569522250044,1.89669969259964,0.00235
5.2,0.563802244480335,0.925443882911341,4.10029662239541,0.00645
5.2,0.515344161572664,1.04707815326485,7.01659003901419,0.0051
5.2,0.371638526788753,0.109856351863995,1.39251449317316,0.002175
5.2,0.451361463000172,0.244834888997999,2.19850058864869,0.0044
5.2,0.333255070793142,0.133401078868251,1.95473918786616,0.001975
5.2,0.497471005085346,0.602025310903277,13.4019747134879,0.00645
5.2,0.350764534270668,0.159971241466267,1.03548878891277,0.001825
5.2,0.587201131079595,0.651931519275318,5.91823523484677,0.008675
